Iteraciones,Tamano10,Tamano20,Tamano30,Tamano40,Tamano50,Tamano60,Tamano70,Tamano80,Tamano90,Tamano100,Tamano110,Tamano120,Tamano130,Tamano140,Tamano150,Tamano160,Tamano170,Tamano180,Tamano190,Tamano200,Tamano210,Tamano220,Tamano230,Tamano240,Tamano250,Tamano260,Tamano270,Tamano280,Tamano290,Tamano300,Tamano310,Tamano320,Tamano330,Tamano340,Tamano350,Tamano360,Tamano370,Tamano380,Tamano390,Tamano400,Tamano410,Tamano420,Tamano430,Tamano440,Tamano450,Tamano460,Tamano470,Tamano480,Tamano490,Tamano500,Tamano510,Tamano520,Tamano530,Tamano540,Tamano550,Tamano560,Tamano570,Tamano580,Tamano590,Tamano600,Tamano610,Tamano620,Tamano630,Tamano640,Tamano650,Tamano660,Tamano670,Tamano680,Tamano690,Tamano700,Tamano710,Tamano720,Tamano730,Tamano740,Tamano750,Tamano760,Tamano770,Tamano780,Tamano790,Tamano800,Tamano810,Tamano820,Tamano830,Tamano840,Tamano850,Tamano860,Tamano870,Tamano880,Tamano890,Tamano900,Tamano910,Tamano920,Tamano930,Tamano940,Tamano950,Tamano960,Tamano970,Tamano980,Tamano990,Tamano1000
266,1200,2200,6900,9600,10200,7900,10200,16800,14600,18300,34400,27600,22300,44200,29700,26400,39600,36400,56200,38200,48900,42900,47800,43900,54500,44600,49900,51300,70700,55700,77800,102100,90400,73900,105800,70000,77600,132200,113000,71200,83100,69400,69500,90300,92300,95900,84100,158200,102100,93100,98900,116400,123400,117000,106400,109300,134800,138900,125700,104700,127000,145300,337900,128100,196300,150000,204700,182000,229600,140200,150500,181500,151900,275800,295100,154500,151700,141800,169600,295500,280400,286000,330600,166400,204000,183500,145200,229500,214100,253400,247100,228100,192000,234900,214300,224800,217800,158900,188000,260800
267,1100,4100,4300,5500,9800,5500,10200,20500,13200,26300,22700,24100,81400,26500,49100,23500,34900,34700,56000,58100,36000,56600,69800,39700,81400,81400,41700,93000,62500,100200,64500,105900,108400,64600,117000,73300,96400,266900,94900,90100,107500,120900,107000,93700,98300,187200,162500,179200,171000,186700,180100,181000,199300,185700,190800,198000,201800,219100,208000,214000,224100,131700,223700,160700,292600,247500,222800,258900,238500,313100,248600,261100,351900,336000,279700,387800,342000,298600,198700,189100,188500,180400,227900,265400,233000,324300,332300,321500,236500,339800,369000,224500,209400,381300,372200,388800,405900,394700,617400,271300
268,1300,2400,3800,5500,6700,8300,13000,13900,17700,15300,17200,19200,21000,35700,25100,26500,25000,26300,37400,83300,38600,38300,43200,52300,45500,53400,51400,50200,51500,67300,65300,59700,62700,62300,75100,69800,75900,130700,133500,147600,102900,140200,106300,106000,107800,146200,177700,105100,168600,171900,112700,114400,95700,146500,144100,124800,94800,81100,119100,131800,97200,190600,235400,145800,182600,158100,145500,106700,261100,215400,178600,163200,155900,151600,151700,128200,299400,182600,201000,112500,135600,146900,190000,197300,212300,160300,327600,206800,144300,341300,207700,221500,229100,190000,377800,167800,231600,224700,224600,499100
269,1300,2800,5500,8700,11200,9000,9800,12100,13600,10600,16900,30900,20000,18100,25400,34100,47300,20000,30800,35000,24900,47500,61100,65700,36800,43400,65600,56500,145900,68800,127800,88000,90600,73600,93700,73100,63500,145400,114700,82700,104600,149200,124500,90200,98300,177600,100900,96800,165400,236000,137100,92800,71400,112300,112000,133100,139800,148700,215500,106100,332000,153500,224400,192500,147700,155600,253300,263700,99600,214200,151700,163800,270200,300200,192400,215800,229900,196000,130400,200400,152000,208400,203900,181300,135100,206000,256900,236500,230700,260000,353700,354800,381100,357700,268100,376900,394000,382400,406500,246400
270,1500,3600,5800,8300,11100,11400,18200,10000,17700,19700,36300,23600,25000,27800,32600,28500,32800,27900,52200,50000,50500,29400,68000,34500,67900,36100,91800,48600,99900,58900,65900,106500,60200,90300,56100,51300,81100,71700,73900,78600,58800,84600,90200,154800,136300,88600,96300,117700,72400,92000,96000,76500,176600,192300,117600,121300,151900,233400,233000,141300,233500,232400,223500,133900,242900,163000,144500,253500,159000,217100,225200,279800,157700,270500,187400,163800,294800,182000,188600,122800,230300,248900,283900,199800,184600,317800,187600,196400,201100,225200,214600,218500,335900,250900,301600,275100,351100,407700,400700,256200
271,1700,3200,4100,11300,10100,13500,17700,12300,15100,17100,19300,29500,22400,27700,45100,45900,42600,51600,35400,60300,59600,58200,66300,70000,47800,52600,79700,59500,45800,89500,45200,64300,126300,102300,62900,111900,73200,126800,134800,139000,85600,78800,125900,108800,154700,133100,160100,115800,170400,183300,179500,109700,150200,123200,113600,111400,115800,204500,107200,147900,94600,233900,150700,141400,130200,159100,257300,242000,298400,151200,114600,233900,274600,273800,289100,279800,330800,167400,167700,194400,200000,157400,207400,185700,147500,208200,222600,144700,420200,353400,335600,335100,343000,356200,379200,384300,364500,425400,376900,393200
272,1100,2300,5200,8100,11700,10900,33200,19300,15400,19500,23400,23400,26600,27200,26500,30500,29100,33000,32700,39900,52800,40400,42900,43600,46100,48500,47800,53800,60100,69100,54400,49700,65600,61200,72900,59100,80500,83500,122400,142100,100000,103800,120900,92800,171500,108400,118100,103400,132800,119900,130700,117700,113400,190400,200300,122900,197500,206900,133700,223200,151400,130300,145800,146900,157300,139500,142500,166100,258500,169100,159800,270900,190800,278400,283500,291700,153200,261000,364200,301600,287700,291100,307000,306500,310600,319700,1.1882e+06,217500,210900,230000,232900,229900,356800,366600,398500,430800,396000,375300,397000,405400
273,2100,3700,6000,9500,11900,22200,18900,32100,25700,27200,16600,61300,23200,37500,26400,27800,32100,52900,54400,58700,60800,65900,68300,69100,75800,91000,83500,83800,89200,93100,96200,100400,103400,117300,107900,107300,109900,136100,121800,124500,142900,115300,102700,100200,156400,152200,120800,160000,160400,168000,183100,175600,174700,195800,185000,195800,189700,189800,211400,200100,219200,218500,227600,216200,234100,147500,243000,243600,272200,203900,273200,292100,190900,166200,174400,159300,189700,187500,199800,193200,194000,202100,202100,192400,188400,196200,230900,221100,339100,341300,330500,331600,394100,232400,227100,242300,241800,254000,233900,252300
274,1200,9700,4300,5500,7800,9500,10100,10700,13800,20600,117100,19100,20000,38400,24000,28500,61700,27400,39100,38500,33700,34700,38000,49000,49400,59900,83600,111900,90000,59400,65900,64300,77100,74900,79600,77500,83800,77300,84500,151600,86500,101000,132600,107900,122400,92000,153000,170300,108400,118800,118400,107300,126200,116100,92600,150900,195200,128200,146000,202300,204300,132500,231900,145500,143100,173400,248700,232100,254800,261700,121400,183200,157300,260600,275500,264500,272000,283400,174500,302100,127700,162400,191300,312800,303700,138600,186000,218500,169600,338600,328700,350500,348800,191400,263800,221800,373500,233000,371900,401600
275,1700,3400,3700,8600,10500,11400,18500,19600,31700,14900,20400,19900,37400,33500,28100,46900,28400,31800,57200,33100,60000,64600,46100,71600,52300,54100,52900,82800,91100,115700,69400,64900,91200,127200,81800,77300,70600,74800,84300,78400,85400,120200,160500,102800,118700,98300,102300,97200,89700,97800,116700,108200,129400,122500,106000,147200,121700,123700,122600,141400,135000,139700,141400,144800,148400,149800,157700,162600,170300,154500,182600,165100,166300,179000,178000,212200,180300,206200,243000,251900,185300,248900,311000,270900,254000,234400,206100,309800,247700,410700,212000,205700,260300,231100,224900,231100,310800,300100,297900,300500
276,1600,2700,3600,8400,6900,8100,6000,13200,11700,19900,30400,31800,35700,39700,46300,50700,57800,86000,60700,65500,54400,40000,40200,62600,45300,48900,43000,46100,62100,94200,59000,55400,61500,67400,116400,120100,74000,97500,66600,50100,78000,81000,86500,97200,155800,149400,93900,94800,103300,180400,205600,175600,115900,111600,125100,116600,128300,131500,125100,132700,136300,145900,145300,150700,148700,163600,145500,184100,179600,143200,169600,171000,181000,189700,185300,453200,198400,185900,190400,199800,309800,309500,310000,352800,249200,211700,235400,249200,219700,197000,255600,237000,124200,245300,257500,263700,260100,174900,473500,228800
277,1400,3400,5600,8600,11100,15200,18300,23500,29000,41500,28900,31200,33400,35300,25600,61200,41100,36900,40100,38400,47400,40900,42000,36900,81600,86400,49700,43100,75200,51700,44100,62800,53100,54300,54300,79800,121800,124100,117100,78600,81500,82600,140600,142300,101200,114100,101900,141500,181800,116700,104900,112600,118600,111200,126000,137300,126100,159100,205800,233100,230100,239400,225500,153400,150600,154400,168000,162000,253100,275700,201800,195300,188400,185700,176100,166400,216200,219100,296700,295200,308600,219300,236100,211700,234500,213700,269400,351300,231200,126700,240600,241600,246100,417500,447400,499700,526000,555700,571100,562800
278,2300,3300,2500,9100,8300,8800,6000,16600,15700,14500,17200,22600,17600,24200,26000,42200,49300,87500,57500,89800,50900,59800,65900,53300,45300,79300,50400,57500,55200,85500,98700,80000,65500,67900,66400,69800,67400,107000,83900,67000,84200,92800,126200,117400,109000,113300,114100,107700,109000,170400,174500,143800,110200,159000,108000,127600,141500,177200,135700,136400,139700,98000,138200,136100,185300,152600,136600,165400,131500,151200,190000,161300,160500,150200,195000,243200,242300,254600,196800,213500,187400,198500,189300,212700,217200,387800,335900,346600,349600,329500,248400,229300,274600,297500,293800,249500,283400,262900,252700,238900
279,1000,2800,4500,4900,9700,8700,11800,12900,13300,16000,16400,20200,22700,23800,40700,48500,49400,56000,20100,21700,66200,73800,72900,47600,54900,73700,56800,105700,85400,84000,86100,102800,145200,59800,83400,112300,129400,125200,148000,155200,169300,179100,175800,143500,171800,179700,105200,173800,162900,145500,106900,165700,146600,184300,165800,127300,178900,129800,130100,148100,140500,138300,154000,142900,156100,154900,156400,157700,177000,172200,164000,265500,258300,262700,211300,255100,285400,296000,322600,372000,370800,381600,362700,354300,259700,270800,242700,256400,246500,282300,369700,266600,371400,348900,170300,372700,363100,372100,391400,394900
280,1600,2900,4000,5600,8700,10500,13000,15200,16800,37900,18300,32800,19300,28600,28200,21700,35400,32700,23100,28300,35500,34800,44100,34500,34900,55600,48100,48000,50300,59100,59100,79400,69600,67200,67300,69400,72700,77700,88200,75100,99400,93500,113700,101600,82200,88200,88700,95600,104200,116600,106000,145600,131000,139100,128700,99000,196800,196600,213600,203300,223100,212300,225900,219800,239200,228500,249600,176100,117700,142300,173700,173000,193300,177300,161400,206800,163900,168400,192400,193400,200500,206100,180300,193800,209400,193700,220200,274900,299700,191100,214400,430900,327500,242900,260700,353800,327900,380100,236800,196000
281,1800,2600,4200,5300,7300,19500,25300,28300,28300,29500,60400,19900,19600,30100,25400,26800,48900,39600,33000,49600,36200,39400,87600,53200,86300,49900,56700,58600,59500,76100,63000,64300,66000,68200,72100,72700,76000,149800,143600,102300,132100,138900,161000,141100,153200,167500,161700,105300,116000,143700,116000,185300,144400,157200,140400,129700,144100,164300,142100,147300,159500,237300,147900,142700,145200,164200,133900,144400,145400,163900,164200,174500,164400,175100,172700,174600,178000,211300,200500,318400,397700,312000,190800,197600,314600,330400,339400,336100,349500,345800,335300,211700,221600,270700,215500,257000,256200,229000,242600,395300
282,1200,2400,3800,5300,7300,8600,11600,13400,13500,15400,20200,19000,22500,22700,24000,47000,47600,51900,57000,41300,64700,57800,72700,72700,97400,77900,81400,85200,89000,92000,97700,100300,102400,106800,108100,122100,131500,124000,78600,80800,81400,93100,139700,160200,170700,161700,165700,181300,77600,104100,109400,107600,108100,111100,109700,116200,118500,121200,123300,125400,125800,131400,141200,136000,139800,141100,152900,154200,179300,153000,169700,174800,166200,163800,195100,170000,200600,190200,190300,195300,179300,193800,223800,192800,212900,225700,242100,219200,192800,211200,203300,216300,214300,209600,220700,350300,191100,252500,222600,235800
283,1100,2500,6400,21900,4200,9000,10200,12300,13100,14700,16800,19300,22100,22100,25300,26000,27400,33300,31400,33400,36100,38800,40600,42600,49700,81300,49900,65800,76900,57500,62600,90300,103900,111000,69800,85300,125700,76700,73000,58300,128200,112400,87900,58300,91400,100400,104400,94900,99700,112300,152700,199700,184800,196400,131900,110800,157600,116000,131800,216500,233800,221500,227900,223000,243000,223300,236200,241300,252800,256500,261700,262200,280700,272500,287200,281300,200400,231900,226400,184000,178500,189900,316900,221100,221600,238900,236000,391500,398700,351600,343700,360200,363500,358600,375000,427200,243800,225200,232200,263000
284,1500,2700,3100,3400,11600,8900,6500,21200,8700,25300,22300,19500,21800,25000,25500,35800,21900,30300,27300,27800,37800,31000,24700,59100,75100,95400,51900,51800,62200,55600,59800,103100,88200,92700,119800,118000,67000,107700,99000,74500,140000,156200,145100,120400,82600,107500,131800,105200,97600,137300,136800,139100,153700,144200,143500,134800,142100,121500,141800,147400,123600,156400,87200,147000,161000,136800,157400,147800,153500,163700,167200,176300,160500,174600,179700,205400,192700,200200,196100,190100,204700,189900,201700,287400,449700,170400,246900,193300,241800,224900,206100,230600,260200,270500,257600,226600,271200,224200,245900,240600
285,1800,2400,5600,7900,11900,13000,32200,13400,17100,21800,15700,21000,32400,28900,23600,46400,49200,55400,56100,84700,58500,64000,67700,76900,75500,89900,81300,85800,92100,97200,98200,101000,104900,97400,112400,115200,122300,127400,134800,140400,95100,688200,97700,95600,92400,108300,107200,114600,121400,108700,131700,104200,117200,106300,122000,141300,158100,108700,140700,130600,144600,172600,159000,119700,154800,158800,157100,155300,245000,154800,152000,266200,131700,247200,186400,175200,186900,169000,181500,186500,380200,297600,207500,198800,379300,280500,178500,214600,256200,291600,334200,230900,217200,236900,266600,268100,225200,236500,254900,255100
286,900,2300,3500,6100,7100,10500,14800,14600,12400,11600,13600,12300,41300,33300,23000,28000,38700,44500,55400,29800,78700,55900,50200,48100,52100,86500,70600,51600,69000,60300,62800,66800,72600,68000,72100,91100,70400,111900,73000,98000,82400,51200,82800,84500,111800,81000,107600,107400,170700,178600,112000,104100,96100,103000,132500,101300,121200,137800,147400,123500,166400,151100,139100,130800,150000,157200,160300,148100,157100,145000,149800,179100,175300,203100,195900,195100,189700,188200,181200,208700,203200,198200,226600,177900,225600,223600,281200,197100,194500,226700,230100,366200,358500,361800,427000,355900,381600,392800,391300,380300
287,1700,3700,5400,8600,10900,15500,17400,19600,20300,16900,17900,22300,21000,22700,25300,26600,31100,31000,21700,31100,46400,49300,40700,46200,47700,48500,65200,52700,54000,61200,57300,60400,63200,63800,68300,68400,73800,80500,135500,92600,79900,92700,106800,155700,170000,94300,99400,124000,108500,101400,154700,138900,117700,117900,131800,120100,131300,118400,122000,134300,141300,141300,141700,138700,146300,144300,160600,159900,161000,147100,164300,200800,189500,147200,201000,285300,281700,290900,304900,313700,315800,316900,308900,331700,315300,286800,209700,223800,223700,229800,230400,274900,232400,221400,196100,259500,453000,337000,238900,255500
288,1500,3600,5900,9400,11300,14200,16600,15200,18100,17200,19100,60100,25600,19300,25700,26700,34900,35600,31200,31900,41800,28400,31400,56000,42200,35400,37800,58200,57300,56800,57600,63700,71000,65300,70100,60700,61800,75100,88300,76800,92900,123000,89400,85400,91000,92000,112400,107500,94800,114900,119300,109600,103000,112300,114400,127400,147500,148900,265700,133200,145500,134200,181300,187000,150900,179600,157100,159100,156000,169000,165100,173800,151500,198300,193200,182700,211100,190100,185800,167200,195400,209700,175600,231800,206600,206100,203800,245500,224000,202100,207700,207600,246500,231100,243400,246900,260800,276600,266200,273400
289,1000,2100,3600,5200,6800,8800,10100,11900,12900,42200,28100,19600,23000,28100,29300,31500,41200,30600,27600,44000,37000,39700,36100,41100,45900,50800,46200,51700,56100,47200,57100,58100,49500,57900,67800,68700,71700,76000,108600,96100,87900,76600,100700,88400,95100,152900,174100,197000,143900,109500,209400,113800,107200,115200,109700,112500,130900,147800,150100,137700,135800,137500,142200,153500,131800,148600,133800,148900,162500,177900,170600,125600,178700,201700,179100,253100,190800,219600,190200,205600,231700,316200,262700,253000,326000,265000,228800,217600,214700,225200,214600,230200,356100,384800,231700,249000,242900,251900,283100,270000
290,1000,2600,3700,5700,7000,8400,11100,12300,13200,16300,18600,53200,50900,27900,25900,31500,28800,33100,33300,34100,61300,89600,94700,99500,119300,123100,111300,120300,124400,130700,103200,105800,109500,116800,112200,121900,134200,119200,170600,89400,111500,87900,104700,94800,97600,99800,118100,95700,107500,103000,109900,101400,106800,101300,123800,113400,127600,138800,167800,136100,175600,131500,151300,147900,225600,235200,167500,106000,192300,164500,186800,194100,183900,164600,164000,166800,193800,191400,195800,204600,199700,200900,180400,205700,208500,207600,205600,234400,238600,234500,273000,677000,260700,247400,248000,237700,235200,250100,239200,282400
291,1700,3200,4500,5900,7900,9600,11500,13600,15900,16800,20700,20600,21500,25100,27700,30300,28700,30900,32900,30100,69300,40800,42700,44600,58200,51200,49600,51700,52500,54800,59600,75200,62100,64400,70400,69600,68000,66100,75800,82900,72000,73900,73700,86400,105300,98000,99300,108200,100800,96300,114800,145500,113500,127400,126100,130600,129800,131600,136100,133200,150600,135100,157100,149600,144700,156000,137000,164900,171600,158800,158900,161700,176100,186700,181300,220500,172200,180300,200900,200200,195600,195500,203800,195400,188600,233700,185200,221600,189400,221200,201600,205000,233500,248800,231000,244200,239100,264000,379000,385900
292,1200,3200,6800,9300,10900,13400,16700,19400,24700,40200,33100,32800,35500,44100,48000,46700,59200,85300,58600,36400,39600,45100,85800,61300,52200,52900,73300,83900,43100,58000,57800,60900,64300,64600,66800,67900,71300,71900,79900,92600,88000,84800,87800,92700,104700,98800,99500,100600,102000,148700,104300,105200,116500,120300,114300,121300,151400,140500,131300,146500,155900,155600,139400,134200,144900,155500,156800,157300,157200,173300,168200,167700,172200,189800,186600,189200,151600,167800,184300,179000,187600,214900,201900,162900,208300,204700,233400,215700,225200,196300,196500,236800,232700,235000,253300,254000,267800,265300,239900,256300
293,1100,2500,3800,5300,6800,8300,10600,18200,14100,21800,24200,21000,21700,23200,24600,27400,34800,31100,31800,39800,40700,38000,38600,45500,55800,50200,41200,91300,105500,93500,126500,101900,113400,134500,109300,113900,133900,126400,175900,87300,80500,92200,147000,199300,224500,208200,210400,248900,222400,230800,226100,128200,193300,247400,147700,230200,220900,231000,264900,267900,318300,101200,262500,317600,346400,352300,247700,361400,328800,311800,169900,187600,154300,210900,180900,203600,188900,188400,224700,229000,181800,311100,222700,228400,231900,225700,196500,220600,215200,207300,235100,228400,231700,230400,250800,261000,268000,226600,261100,257400
294,1600,2300,3800,5200,4000,8500,11500,15100,15500,16600,15600,17700,21900,23400,36000,26900,21300,34500,32300,52200,36900,29400,48200,38400,50600,53800,54400,57100,57100,61900,58400,65300,68700,70200,82700,76400,77700,78000,86600,79000,96100,90100,91500,83000,84100,161000,155200,165100,178500,173400,203800,197100,195200,201700,207700,211600,211900,212100,213600,322300,255500,265100,187400,136200,159600,179100,144900,151600,176600,144100,164400,176000,155200,166700,158600,197900,170300,195500,185600,181100,197500,211300,181800,218300,175500,234100,186200,214100,201400,239300,218200,230500,247600,264700,256800,311700,257000,255900,395500,253500
295,1100,2500,3900,5000,6500,8900,10700,12100,14100,13700,27500,17200,21600,34200,19700,27600,30000,48500,41400,30400,62500,65200,72000,71300,76500,48100,95400,43600,56300,59200,58600,64000,65700,69300,67500,79100,81300,72000,88600,77500,97100,91700,147500,106100,96900,100300,160300,182200,175900,107700,111800,112700,114100,123700,126100,139400,139500,139500,151600,132700,141800,148900,144800,171000,216800,117600,186700,156500,164500,165900,139300,161500,174200,176400,178400,164500,170900,188300,180600,173600,175500,177200,219000,197000,222800,222600,198700,189400,233200,221100,182700,254600,193900,235000,243000,243600,257700,251300,378100,257500
296,1500,3200,4400,6200,10500,9400,11000,13800,14400,17300,18500,22200,21500,51900,20400,35300,25300,30400,33400,34800,61200,70800,76600,47100,76700,47800,84500,89000,92900,95000,85600,91200,92700,95700,101100,105100,107000,120600,124000,120400,138200,90900,92600,95200,63100,153900,101300,96800,149700,109600,173100,113800,127000,177600,189000,131300,128100,129300,125800,288400,204200,147900,154500,230700,266000,369200,171600,145200,254700,237900,218400,176300,172600,162500,177600,176700,186300,193100,170300,193600,203000,188100,179600,304000,212300,211600,217400,215100,275800,325800,270300,221700,237400,264900,239300,213600,214800,255100,257900,271000
297,1000,2400,3800,5100,6500,7600,10000,11500,24200,31400,28900,32300,34000,35300,27500,27400,31500,37100,38000,38200,32300,32800,36700,38100,39700,45400,50000,47300,50000,48600,49600,72300,114400,99000,69900,71500,77500,77100,70200,75100,82800,98600,93300,86500,113500,106100,96700,96100,175700,168700,209100,187500,184400,232200,225100,277000,193000,136200,134100,135400,136600,129800,131400,161500,148500,139600,168900,341400,195600,326700,329900,300700,317800,289400,314900,338100,307400,261900,211500,206900,186700,183900,202400,214600,183500,224700,188300,235300,323600,279400,242500,232200,220500,286400,231500,243900,241900,234900,221500,228900
