Iteraciones,Tamano10,Tamano20,Tamano30,Tamano40,Tamano50,Tamano60,Tamano70,Tamano80,Tamano90,Tamano100,Tamano110,Tamano120,Tamano130,Tamano140,Tamano150,Tamano160,Tamano170,Tamano180,Tamano190,Tamano200,Tamano210,Tamano220,Tamano230,Tamano240,Tamano250,Tamano260,Tamano270,Tamano280,Tamano290,Tamano300,Tamano310,Tamano320,Tamano330,Tamano340,Tamano350,Tamano360,Tamano370,Tamano380,Tamano390,Tamano400,Tamano410,Tamano420,Tamano430,Tamano440,Tamano450,Tamano460,Tamano470,Tamano480,Tamano490,Tamano500,Tamano510,Tamano520,Tamano530,Tamano540,Tamano550,Tamano560,Tamano570,Tamano580,Tamano590,Tamano600,Tamano610,Tamano620,Tamano630,Tamano640,Tamano650,Tamano660,Tamano670,Tamano680,Tamano690,Tamano700,Tamano710,Tamano720,Tamano730,Tamano740,Tamano750,Tamano760,Tamano770,Tamano780,Tamano790,Tamano800,Tamano810,Tamano820,Tamano830,Tamano840,Tamano850,Tamano860,Tamano870,Tamano880,Tamano890,Tamano900,Tamano910,Tamano920,Tamano930,Tamano940,Tamano950,Tamano960,Tamano970,Tamano980,Tamano990,Tamano1000
45,6000,9000,14700,24300,23300,29300,45600,63300,65300,61500,64500,60400,81300,93100,84700,86800,77100,69000,143300,73900,85700,96300,108900,144300,172400,151600,108700,186200,178200,188900,190000,220800,128800,135700,301600,155800,166900,145200,138600,152100,239200,256500,251200,247900,245100,266500,179200,177000,180100,289400,195400,277500,209000,226300,272100,367600,262200,528900,511000,458500,368000,366500,243100,269800,243300,264700,287500,250400,404700,392700,264400,364000,350400,295600,434600,431800,298700,337300,299700,483800,428500,330000,254500,404000,410200,429900,378100,519000,511000,549100,668000,369600,349700,504200,610900,459600,383100,393700,558300,403900
46,3700,9700,9500,12700,17100,18000,28300,68700,58800,77300,63000,39400,77600,92100,85700,204600,85400,98500,67300,89000,115000,81400,97600,110100,130200,154000,98600,110100,108700,126900,171800,195300,179600,176100,148400,204400,156300,148800,144300,173700,156000,183100,203000,188500,257500,199600,198600,171500,459600,216800,283700,398400,230100,206500,356800,376700,244500,148700,153600,362400,359600,352900,261300,254100,211800,353000,387700,384000,276500,287100,282400,403200,551800,412100,323100,321600,329600,495600,282600,297900,343000,341600,404200,500700,634800,397600,453900,423500,440200,374300,386500,363900,401300,299800,394400,366200,366000,379100,625900,503500
47,3300,6400,8600,17500,33300,71300,26400,54400,57800,64100,48500,57400,72600,74500,61000,77400,98800,92100,91800,108200,94700,76100,85000,144500,807100,142600,107000,109400,169900,130500,188100,122800,126200,208300,188500,119700,149100,236100,227600,262800,235100,251600,249000,243700,270400,311800,186100,167900,202100,224500,273100,216500,336900,271300,213700,264300,243800,350800,356400,418900,459200,268400,410800,363900,247800,375600,413100,255400,443400,424900,296100,452200,413900,453000,443800,457600,321700,402300,364900,347900,342100,344400,354100,335500,335800,553000,498200,533300,489800,519700,340400,457600,495500,377700,315500,611400,375900,487900,368600,354900
48,15800,6500,16000,19200,38900,29100,40900,54200,57500,67300,44500,88000,94300,107800,80300,58400,65600,138100,88200,69400,131500,138600,130900,140200,168300,179900,166600,187700,169700,183500,113700,150100,146400,122700,129800,121400,118100,203300,147600,122800,145500,171300,162100,159300,175900,183400,172200,194900,294300,291700,317100,370100,327600,307700,155900,333500,250400,378600,451600,267900,235500,369800,408900,399300,376000,411000,403900,404400,415200,227600,260000,195200,171300,300000,271300,381800,331900,580700,482000,498500,496400,529100,337400,319300,339800,349500,356600,344300,374500,340500,333100,342800,475600,372900,458300,420400,356400,380700,450600,386800
49,6300,7400,15300,15800,19800,22000,27100,37800,65700,47500,39000,55300,52700,61400,54700,68300,65000,84400,64800,69200,78000,74100,68600,83200,103000,97600,90800,101700,101100,136600,135100,126800,112100,141600,118500,136000,126100,230600,204300,191300,181400,179100,173600,284200,157700,189100,187600,178300,287300,247500,337300,362600,327800,325000,321000,336400,236100,440000,455300,472000,242200,248400,271200,310000,273900,250100,256500,261900,272600,275200,268400,279300,325200,256200,186600,346400,311500,364800,313800,302500,513900,373700,509700,523000,347200,338700,330700,344600,344900,456200,348000,428900,576900,568500,590100,580400,502300,447000,392400,617700
50,5500,16900,16800,18400,26600,27500,28100,36900,56200,63300,64300,65000,76600,89400,73000,92900,97000,108300,92000,68500,90800,84200,64400,77000,98300,117900,92200,96600,96800,113500,96900,124100,119100,159200,214900,216500,210300,222400,196900,178400,148900,329500,292000,277000,177700,278800,274400,295900,290400,286000,213700,384700,219100,265900,203700,212200,204200,228500,218700,241700,260600,296200,388300,246900,277300,308600,400000,402600,416000,415500,322900,430000,474000,445700,472100,305000,279400,296900,324300,304600,504400,587100,493400,390800,333900,464000,350800,525900,339100,347500,342200,380000,369100,729700,368100,453200,321600,431200,412600,529600
51,3400,22400,9300,28400,44800,21400,35800,64800,50600,50900,44600,45200,117100,81700,57900,81600,67900,106900,119400,110300,155400,142100,133400,99700,98300,107200,95400,114200,108000,182400,170500,127900,78300,130900,160600,170300,214500,178400,258200,274300,202100,163300,164600,169200,177800,165900,264300,294700,274900,182400,212900,220700,202300,201800,241500,155200,209800,230100,227400,308900,306800,254500,374000,375600,394700,344900,423200,397000,275300,249200,298500,302000,295900,314700,458500,351800,286200,290900,309300,312400,322400,307800,316200,325000,325700,334300,399900,326500,394000,511800,435600,585300,552000,532900,556100,466300,380100,360900,393000,402200
52,5400,6500,15400,29100,19300,25100,49500,60700,40400,67100,53900,44900,51500,58800,49000,56100,75900,59500,79000,100100,87300,125000,84700,128000,161100,176600,196000,203300,325900,169300,115300,122800,195300,196900,191500,140400,130800,149500,250200,247600,271500,261400,242200,269700,244800,291700,180100,175000,266000,242300,287000,199200,231800,242200,203100,202900,203800,210800,220100,236700,223400,220100,237100,231200,239000,265600,286700,253100,416400,407600,298400,342300,305600,313700,232000,427200,281100,316800,303600,499800,355200,400200,330600,316600,336000,458300,486300,481200,384400,403600,619200,566700,567200,393600,363300,403900,400200,359800,386000,371900
53,7600,9300,10700,14900,21300,38200,33800,51900,56200,60200,56400,62000,81100,87500,97700,90400,102700,105600,124800,57900,98200,85300,126800,83900,87700,142100,93500,168800,208300,225500,135400,140200,131600,134700,150900,180500,156500,189100,182700,191400,166300,194300,193400,267600,158900,165000,164400,176000,184800,195900,170200,232000,334300,335000,328400,329900,342800,221600,232900,265000,363200,231000,373100,364400,388200,278500,277800,277100,289400,435800,283700,447300,466100,311300,326700,326100,448200,305100,292800,314100,506500,503500,339300,399300,334600,331500,538400,530600,531200,534400,626300,636800,693500,350000,358200,467000,254200,370600,371800,387100
54,4900,10100,15600,17000,26800,29500,23400,40900,55600,46000,35300,40100,50700,60900,87100,98700,100900,109700,102800,123100,140600,128400,139600,143100,93500,119800,101300,110700,188200,116200,107800,110300,143000,135900,110500,173000,216500,146300,153800,147000,242900,214000,266600,264100,249400,258100,271600,220100,179400,179800,234900,208100,207100,213200,200600,217300,213100,247300,233800,235000,231800,253900,267100,273700,253600,250000,253400,255400,253800,258500,265300,269000,232200,282400,286800,286100,284800,300700,307100,304800,342900,281400,330900,323600,322200,329500,318400,325300,335300,333000,340000,344900,338200,339700,608100,374500,366100,366900,373100,417100
55,3600,6000,8400,11800,14900,17800,25700,34600,34800,40000,36800,55800,79800,81800,82600,65100,63200,65700,66200,64700,69600,82400,83700,76900,85400,107600,106000,100300,116800,121300,123000,112000,115100,126200,136300,131700,129100,137400,145300,151500,143000,167900,158800,158200,165000,172900,169500,174900,179100,175500,293700,251700,209400,229100,201600,201600,202000,213400,211500,240800,227600,219200,232600,231000,245400,254000,263200,298700,285700,472900,274200,272800,421700,455100,454800,480700,460400,450100,471000,654500,327600,323900,287200,370600,395600,329500,330100,322900,321600,320900,333200,334800,345500,816100,793200,797400,834000,1.0478e+06,307600,403500
56,5900,13400,19600,12900,19900,20400,43900,33100,51700,44800,32800,42100,49000,72100,43600,58500,60700,70500,70900,73300,94500,99800,90300,122700,110800,104600,89900,117500,101000,116000,101900,125700,109800,124600,111400,236300,215200,233000,233000,249200,202800,230500,202000,247200,166400,169100,172800,170800,188300,247400,215900,240800,220700,195100,207200,200700,201600,219700,223000,244200,216200,183700,286900,404500,404300,419900,270000,247100,276800,249700,255000,273200,262600,280200,264300,412400,463300,316300,229000,388100,271700,343500,308900,323400,321500,332900,323900,323300,329600,327600,323700,359300,344400,583900,368700,364000,519100,608500,843100,853000
57,8900,8700,11300,18400,40100,46000,51100,35500,96300,61900,33900,45400,116900,85400,56900,79300,66800,116000,88100,78400,127600,65500,79900,82500,80600,100400,154600,167500,172700,207000,110700,143500,163000,138900,125000,282100,270700,272100,142700,158400,153100,154900,157200,179500,157100,160300,162000,170900,183400,170900,166400,310000,255100,333600,205500,198400,195000,223300,255300,357700,361200,363300,357800,364000,260400,279700,240700,395700,317300,304500,271900,295500,284900,470000,242100,485700,453600,392000,494200,581600,289100,389900,357600,371200,335300,323400,339800,340300,357900,356100,336300,373500,370300,344700,361400,379400,368700,306000,388000,585800
58,15900,9200,10700,13500,27600,31100,27100,35900,55600,62400,37700,53700,54700,72300,36700,56900,85300,72200,58600,62200,95900,80800,78000,81900,149000,160200,87700,105800,113500,114700,108500,114200,123200,122400,117800,130000,149100,223100,173600,165000,146700,141000,168300,170500,159600,171800,216400,183500,181100,179500,214500,201700,212400,194900,216100,200400,203200,211100,205700,501200,223200,231900,232200,262400,231800,342500,205800,287000,271100,336300,324100,427000,444600,310500,297600,319300,281700,296900,483500,331400,323200,314000,316400,324100,1.3258e+06,372500,294700,304900,339400,337100,341000,325200,349600,338900,370700,357800,339500,358600,621200,423000
59,3100,6400,10300,18900,24700,20800,45700,40300,65100,47500,60500,42300,50900,61200,82400,106600,120600,66000,66500,65400,100700,79300,77600,131500,143400,169500,129700,116600,107000,134000,122500,180200,117000,137800,123900,210800,214800,250900,140500,154800,160100,159000,155900,167400,158900,163800,181000,169600,300800,175000,364300,334900,319100,201500,215700,246300,265400,246800,228800,237300,231000,228800,233700,260300,234100,258200,247600,258000,258800,304700,281500,401200,280600,303300,300900,302200,283900,295300,301700,296900,317600,300900,305600,322200,336300,317600,347300,348400,616600,451200,525300,561300,524000,471000,499200,449900,392800,358900,386000,386200
60,4400,13500,13900,16100,22300,26800,17600,47900,57500,51900,64300,44400,69500,66700,53400,54000,57600,60900,62100,77400,83800,70600,73500,72700,87300,108400,87000,113700,93400,112100,100500,117300,106800,147500,127800,130100,164500,150700,226700,261000,229900,239500,256300,263600,250000,261700,270800,182000,186700,178700,304300,380000,324900,312900,321700,294200,281300,282600,463400,278900,249900,221000,222900,248400,235700,263300,257200,255400,269800,277600,313000,316600,291300,299400,308900,303700,316100,307800,497600,477200,494600,528600,510000,486100,507000,501700,521500,521400,531400,578100,406400,562100,542300,352200,329200,387800,388900,401400,375400,363400
61,3700,10100,9100,12400,22600,18700,26100,35000,41800,48900,44400,36800,46200,86800,51500,63000,64900,119700,72100,73100,98600,87400,95000,96400,148100,141000,99700,118400,105700,117800,119900,116600,115100,121700,125300,132500,131300,159400,137400,153800,237400,242700,253300,253700,245100,274300,303100,292700,192100,162000,193600,246600,199700,205100,198300,220800,200300,223100,214500,284200,267700,366200,361100,377300,361900,277400,395100,515600,600600,564000,603000,576200,273400,301700,278900,364800,280300,287800,311800,322300,309000,351500,318000,315600,479800,468800,355200,574500,498700,523100,517800,386200,722600,393200,659200,531200,572700,627700,324500,399900
62,5500,13300,13600,18200,20100,19200,26500,36900,53400,69000,42000,65500,53800,68400,115700,127500,133500,149000,149100,149300,161000,85400,177700,184200,216300,245200,99400,114800,103500,114800,110000,234900,282200,154700,153700,126000,131700,144300,157600,145600,149000,159900,159500,156200,177000,209300,244900,202900,182000,231500,222400,228100,223200,180600,182500,223900,210700,255200,216700,251700,237000,231400,231200,233600,233100,271100,293900,258100,258400,257200,266200,264300,266600,286500,344400,315900,299500,450500,480600,327300,311200,328800,318400,317700,332100,376400,352900,494100,335300,351000,330400,502400,529900,562900,547500,574600,586000,815100,836700,835100
63,3200,12900,11800,12500,27900,17600,38700,49600,59100,63400,41300,43000,51700,60600,53200,59000,66400,66400,75000,68600,127900,116100,88100,132600,98000,105500,82600,110900,117600,130500,147500,143200,124000,214200,126000,131800,129600,152900,129600,150300,165100,150500,163000,160900,168100,161600,161900,183500,188800,185600,202500,258700,211100,257900,181200,224200,206900,306300,262400,248000,300700,274200,269100,261600,249500,267800,276500,285100,273900,269700,263000,274300,281300,284900,446200,315400,286800,608100,379600,583200,672900,672100,331200,771000,680300,668500,776100,506900,289100,535200,358300,366800,359800,352100,368300,560700,703600,393000,369900,360200
64,6900,6300,8400,11800,19400,17700,25600,31900,73800,55000,47500,44400,53600,61300,50400,59300,65100,65400,66300,116300,127200,74000,74400,84800,162400,160800,146400,175300,151900,182300,187500,188000,202300,199000,117700,206000,121600,310900,301400,293300,327400,341000,230800,245100,259700,242700,313100,257200,284900,287400,307200,384300,340300,308500,228400,231100,227400,227000,230100,381300,308000,343800,384000,245100,235800,271200,252100,261600,272300,259600,282200,295700,328900,337100,235500,322800,283000,298200,295900,305000,316200,348500,311200,312000,333900,315100,321800,315500,361000,514600,556700,387600,429900,319700,522900,526500,387000,380000,394800,579800
65,8500,10100,13400,19900,27100,27100,38500,48200,57400,60600,75400,66600,58900,66900,50600,61900,70300,68200,102300,69200,77100,71400,74900,81000,86600,110100,93000,104100,103700,129100,108000,113900,113800,130400,125000,130900,130500,144100,135200,163200,148400,153800,168500,230000,193600,176100,284500,193200,170400,197100,205600,268100,208300,220600,194800,211800,251200,259500,221500,248400,244200,231000,236800,165700,246700,418500,300000,273300,230200,404000,265500,258900,271200,287800,279400,302400,276500,288700,292500,300500,311100,389600,315200,315200,324500,345900,344100,422000,405000,358900,386400,390100,358200,351500,358500,373800,368000,383000,384200,368600
